review_id,product_category,review_body,rating,verified,split,sentiment
R000577,Audio,Compared to the backpack it replaced 20 weeks ago this one is impressive. Worth every bit of what I paid.,4,True,train,positive
R000578,Office,Good product. Would order again. Arrived 9 days early.,4,True,train,positive
R000579,Audio,Ordered the speaker on a whim for 19 pounds and the finish is excellent. It has survived two house moves already.,4,True,train,positive
R000580,Office,I have used this kettle for 16 weeks now and it is defective. The listing photos do not match what turned up.,1,True,train,negative
R000581,Office,Compared to the monitor it replaced 16 weeks ago this one is useless. I have started a return and want my money back.,2,True,train,negative
R000582,Kitchen,After 9 weeks of daily use the keyboard still looks superb. It has survived two house moves already.,5,True,train,positive
R000583,Kitchen,Bought the kettle for my home office 18 weeks back and found it excellent. Worth every bit of what I paid.,4,True,train,positive
R000584,Kitchen,Compared to the lamp it replaced 25 weeks ago this one is sturdy. Battery life beat what the listing promised.,5,True,train,positive
R000585,Kitchen,Compared to the speaker it replaced 18 weeks ago this one is defective. It stopped working entirely on the fourth day.,2,True,train,negative
R000586,Office,Setup took about 31 minutes and the whole toaster felt sturdy. Packaging was tidy and nothing was scratched.,5,False,train,positive
R000587,Office,The headset arrived on day 5 and the build quality felt awful. The listing photos do not match what turned up.,2,False,train,negative
R000588,Kitchen,The backpack arrived on day 9 and the build quality felt flawless. Packaging was tidy and nothing was scratched.,4,False,train,positive
R000589,Office,Setup took about 9 minutes and the whole blender felt unremarkable. About what I expected at this price.,3,True,train,neutral
R000590,Audio,Bought the router for my hallway 15 weeks back and found it awful. I have started a return and want my money back.,2,True,train,negative
R000591,Office,After 23 weeks of daily use the router still looks perfect. Support answered my question the same afternoon.,1,False,train,positive
R000592,Kitchen,Setup took about 55 minutes and the whole blender felt terrible. I would not put this in front of a guest.,1,False,train,negative
R000593,Kitchen,I have used this blender for 9 weeks now and it is shoddy. The listing photos do not match what turned up.,1,True,train,negative
R000594,Kitchen,Setup took about 24 minutes and the whole toaster felt broken. The listing photos do not match what turned up.,2,True,train,negative
R000595,Audio,Compared to the lamp it replaced 12 weeks ago this one is sturdy. Support answered my question the same afternoon.,4,True,test,positive
R000596,Office,After 7 weeks of daily use the chair still looks okay. I neither regret it nor recommend it.,4,False,train,neutral
R000597,Audio,Bought the chair for my home office 9 weeks back and found it defective. The listing photos do not match what turned up.,2,False,test,negative
R000598,Audio,"Compared to the keyboard it replaced 29 weeks ago this one is average. No complaints, but no enthusiasm either.",3,True,train,neutral
R000599,Kitchen,"Bought the monitor for my home office 22 weeks back and found it average. It works, though the manual was useless.",3,True,train,neutral
R000600,Office,"Great product, would buy again! Ordered 34 of them.",1,True,train,negative
R000601,Audio,Bought the router for my spare room 17 weeks back and found it acceptable. It sits in a drawer more often than not.,3,True,test,neutral
R000602,Kitchen,Honestly the headset was impressive for the 153 pounds I paid. It has become the one I reach for every morning.,5,True,test,positive
R000603,Audio,The toaster arrived on day 2 and the build quality felt awful. The listing photos do not match what turned up.,2,True,test,negative
R000604,Office,Honestly the chair was outstanding for the 32 pounds I paid. Battery life beat what the listing promised.,3,True,train,positive
R000605,Audio,Setup took about 48 minutes and the whole chair felt awful. The listing photos do not match what turned up.,1,True,train,neutral
R000606,Kitchen,I have used this toaster for 23 weeks now and it is flawless. It has survived two house moves already.,5,False,train,positive
R000607,Office,The blender arrived on day 7 and the build quality felt unremarkable. It does what it says and nothing beyond that.,3,True,train,neutral
R000608,Office,After 26 weeks of daily use the keyboard still looks impressive. Worth every bit of what I paid.,4,True,train,positive
R000609,Kitchen,Compared to the headset it replaced 21 weeks ago this one is okay. About what I expected at this price.,3,False,train,neutral
R000610,Kitchen,Bought the keyboard for my studio 12 weeks back and found it okay. About what I expected at this price.,3,True,train,neutral
R000611,Audio,Compared to the monitor it replaced 8 weeks ago this one is dreadful. Support have ignored two emails so far.,5,True,train,neutral
R000612,Office,Setup took about 40 minutes and the whole kettle felt fantastic. Battery life beat what the listing promised.,5,True,train,positive
R000613,Office,Bought the toaster for my spare room 18 weeks back and found it flimsy. It rattles badly whenever it is switched on.,5,True,train,negative
R000614,Audio,Bought the speaker for my kitchen 25 weeks back and found it adequate. About what I expected at this price.,3,True,train,neutral
R000615,Kitchen,"Bought the headset for my home office 17 weeks back and found it middling. No complaints, but no enthusiasm either.",3,False,train,neutral
R000616,Audio,Setup took about 46 minutes and the whole mousepad felt flawless. Packaging was tidy and nothing was scratched.,3,True,train,positive
R000617,Kitchen,The toaster arrived on day 10 and the build quality felt brilliant. I would order another without thinking twice.,4,True,train,positive
R000618,Office,Ordered the kettle on a whim for 115 pounds and the finish is fine. It sits in a drawer more often than not.,3,False,train,neutral
R000619,Audio,After 10 weeks of daily use the mousepad still looks cheap. I have started a return and want my money back.,1,True,test,negative
R000620,Office,Compared to the chair it replaced 23 weeks ago this one is perfect. It has survived two house moves already.,5,True,test,positive
R000621,Audio,The mousepad arrived on day 5 and the build quality felt fine. About what I expected at this price.,3,True,test,neutral
R000622,Kitchen,Ordered the speaker on a whim for 21 pounds and the finish is shoddy. Support have ignored two emails so far.,1,True,test,negative
R000623,Audio,After 9 weeks of daily use the kettle still looks perfect. Worth every bit of what I paid.,5,True,train,positive
R000624,Office,The backpack arrived on day 7 and the build quality felt useless. I have started a return and want my money back.,1,True,train,negative
R000625,Audio,Bought the kettle for my hallway 11 weeks back and found it fantastic. My partner liked it enough to ask for one.,5,True,test,positive
R000626,Kitchen,I have used this kettle for 9 weeks now and it is superb. My partner liked it enough to ask for one.,4,True,train,positive
R000627,Audio,The lamp arrived on day 1 and the build quality felt dreadful. It stopped working entirely on the fourth day.,1,True,test,negative
R000628,Audio,After 29 weeks of daily use the speaker still looks terrible. The listing photos do not match what turned up.,2,True,train,negative
R000629,Office,I have used this kettle for 20 weeks now and it is passable. About what I expected at this price.,3,True,train,neutral
R000630,Kitchen,I have used this speaker for 28 weeks now and it is unremarkable. I neither regret it nor recommend it.,3,True,train,neutral
R000631,Office,Ordered the monitor on a whim for 124 pounds and the finish is flawless. It has become the one I reach for every morning.,5,True,test,positive
R000632,Audio,Honestly the monitor was brilliant for the 159 pounds I paid. Battery life beat what the listing promised.,5,False,test,positive
R000633,Office,Bought the router for my workshop 17 weeks back and found it brilliant. Worth every bit of what I paid.,4,True,train,negative
R000634,Office,The speaker arrived on day 9 and the build quality felt shoddy. Support have ignored two emails so far.,3,True,test,negative
R000635,Audio,Compared to the router it replaced 22 weeks ago this one is okay. There are better options if you can spend more.,3,True,train,neutral
R000636,Kitchen,Honestly the backpack was terrible for the 187 pounds I paid. I would not put this in front of a guest.,1,True,train,negative
